Term,Session,Class Nbr,Acad Group,Subject,Course Number,Section,Min Units,Max Units,Enrl Stat,Class Stat,Cap Enrl,Req Rm Cap,Tot Enrl,Wait Cap,Wait Tot,Auto Enrol,Start Date,End Date,Start,End,Mtg Start,Mtg End,Mon,Tues,Wed,Thu,Fri,Sat,Sun,Building,Room,Location,Course Title,Instructor Name,Room Char,Mode
2223,1,32608,A&H,PHIL,1019,07,3.00,3.00,Open,Active,35,35,34,15,0,Y,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Echeverria,Ana C",32,HY
2223,1,32670,A&H,PHIL,2019,01,3.00,3.00,Open,Active,35,35,17,15,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,DDH,102G,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32670,A&H,PHIL,2019,01,3.00,3.00,Open,Active,35,35,17,15,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32675,A&H,PHIL,2019,02,3.00,3.00,Open,Active,35,35,25,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,DDH,103H,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32675,A&H,PHIL,2019,02,3.00,3.00,Open,Active,35,35,25,15,0,Y,1/24/2022,5/20/2022,,,,,,T,,R,,,,WEB,ON-LINE,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32678,A&H,PHIL,2019,03,3.00,3.00,Open,Active,35,35,19,15,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,DDH,102G,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32678,A&H,PHIL,2019,03,3.00,3.00,Open,Active,35,35,19,15,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Ethical Reasoning,"Echeverria,Ana C",32,HY
2223,1,32631,NSM,BIOL,2210,07,4.00,4.00,Open,Active,96,96,66,20,0,Y,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,R,,,,SCI III,108,BKSFLD,Human Anatomy,"Ehteshami,Shahram",32,P
2223,1,32635,NSM,BIOL,2210,08,4.00,4.00,Open,Active,24,24,15,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,T,,,,,,SCI I,208,BKSFLD,Human Anatomy,"Ehteshami,Shahram",,P
2223,1,32637,NSM,BIOL,2210,09,4.00,4.00,Open,Active,24,24,14,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,,,R,,,,SCI I,208,BKSFLD,Human Anatomy,"Ehteshami,Shahram",,P
2223,1,32638,NSM,BIOL,2210,10,4.00,4.00,Open,Active,24,24,19,5,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:30:00 PM,,T,,,,,,SCI I,208,BKSFLD,Human Anatomy,"Ehteshami,Shahram",,P
2223,1,32640,NSM,BIOL,2210,11,4.00,4.00,Open,Active,24,24,18,5,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,,W,,,,,SCI I,208,BKSFLD,Human Anatomy,"Ehteshami,Shahram",,P
2223,1,32730,A&H,THTR,1400,01,1.00,1.00,Open,Active,30,30,1,30,0,Y,1/24/2022,5/20/2022,1,1,6:00:00 PM,6:55:00 PM,,,,R,,,,DT,104,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32730,A&H,THTR,1400,01,1.00,1.00,Open,Active,30,30,1,30,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32486,A&H,THTR,2210,01,3.00,3.00,Open,Active,15,30,6,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,DT,113,BKSFLD,Principles of Design,"Eicher,Christopher A",,P
2223,1,32487,A&H,THTR,2210,02,3.00,3.00,Open,Active,30,30,6,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:25:00 PM,,,,,F,,,DT,113,BKSFLD,Principles of Design,"Eicher,Christopher A",,P
2223,1,32741,A&H,THTR,2400,01,1.00,1.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,1,1,6:00:00 PM,6:55:00 PM,,,,R,,,,DT,104,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32741,A&H,THTR,2400,01,1.00,1.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32774,A&H,THTR,2460,01,1.00,1.00,Open,Active,25,30,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,DT,113,BKSFLD,Technical Theatre Laboratory,"Eicher,Christopher A",96,P
2223,1,32776,A&H,THTR,2470,01,1.00,1.00,Open,Active,30,30,0,30,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,DT,113,BKSFLD,Run of Show,"Eicher,Christopher A",,P
2223,1,32493,A&H,THTR,2480,01,1.00,1.00,Closed,Active,0,30,0,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,10:00:00 PM,M,T,W,R,,,,DT,113,BKSFLD,Stage Management Practicum,"Eicher,Christopher A",,P
2223,1,32553,A&H,THTR,3200,01,3.00,3.00,Open,Active,12,30,3,12,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,DT,113,BKSFLD,Theatrical Design,"Eicher,Christopher A",,P
2223,1,32554,A&H,THTR,3200,02,3.00,3.00,Open,Active,30,30,3,12,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:55:00 PM,,,,,F,,,DT,113,BKSFLD,Theatrical Design,"Eicher,Christopher A",,P
2223,1,32742,A&H,THTR,3400,01,1.00,1.00,Open,Active,30,30,2,0,0,N,1/24/2022,5/20/2022,1,1,6:00:00 PM,6:55:00 PM,,,,R,,,,DT,104,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32742,A&H,THTR,3400,01,1.00,1.00,Open,Active,30,30,2,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32743,A&H,THTR,4400,01,1.00,1.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,1,1,6:00:00 PM,6:55:00 PM,,,,R,,,,DT,104,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32743,A&H,THTR,4400,01,1.00,1.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Theatre Company,"Eicher,Christopher A",,HY
2223,1,32775,A&H,THTR,4460,01,1.00,1.00,Closed,Active,25,30,25,25,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,DT,113,BKSFLD,Technical Theatre Laboratory,"Eicher,Christopher A",,P
2223,1,32778,A&H,THTR,4470,01,1.00,1.00,Open,Active,30,30,1,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,DT,113,BKSFLD,Run of Show,"Eicher,Christopher A",,P
2223,1,32580,A&H,THTR,4480,01,1.00,1.00,Closed,Active,0,30,0,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,10:00:00 PM,M,T,W,R,,,,DT,104,BKSFLD,Stage Management Practicum,"Eicher,Christopher A",,P
2223,1,32672,SS&E,ANTH,1318,60,3.00,3.00,Open,Active,45,30,17,50,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Intro to Cultural Anthropology,"El Hadidi,Hager",96,OL
2223,1,32683,SS&E,ANTH,2770,01,3.00,3.00,Open,Active,6,30,2,20,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:30:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Selected Topics,"El Hadidi,Hager",32,HY
2223,1,32683,SS&E,ANTH,2770,01,3.00,3.00,Open,Active,6,30,2,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Selected Topics,"El Hadidi,Hager",32,HY
2223,1,32680,SS&E,ANTH,3350,60,3.00,3.00,Open,Active,15,30,5,20,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Anthropology of Religion,"El Hadidi,Hager",96,OL
2223,1,32676,SS&E,ANTH,3390,60,3.00,3.00,Open,Active,10,30,4,20,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Theory Anthropology,"El Hadidi,Hager",96,OL
2223,1,31992,BPA,FIN,3000,03,3.00,3.00,Open,Active,45,45,28,0,0,N,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,BDC,154B,BKSFLD,Financial Management,"Elhusseiny,Mahdy F",32,P
2223,1,31993,BPA,FIN,3000,04,3.00,3.00,Open,Active,45,45,16,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,8:15:00 PM,,T,,R,,,,DDH,104K,BKSFLD,Financial Management,"Elhusseiny,Mahdy F",32,P
2223,1,32027,BPA,FIN,4600,01,3.00,3.00,Open,Active,45,45,34,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,BDC,156B,BKSFLD,Financial Institutions Mgmt,"Elhusseiny,Mahdy F",32,P
2223,1,31718,BPA,FIN,6000,01,3.00,3.00,Open,Active,35,35,12,0,0,N,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,R,,,,SCI III,104,BKSFLD,Financial Management and Polic,"Elhusseiny,Mahdy F",32,P
2223,1,32180,NSM,MATH,2120,01,5.00,5.00,Open,Active,35,35,14,99,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:40:00 PM,,T,,,,,,SCI III,212,BKSFLD,Number Systems & Algebraic Thi,"Ellis,Kevin J",32,P
2223,1,32180,NSM,MATH,2120,01,5.00,5.00,Open,Active,35,35,14,99,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,,,R,,,,SCI III,212,BKSFLD,Number Systems & Algebraic Thi,"Ellis,Kevin J",32,P
2223,1,32901,SS&E,CRJU,3448,70,3.00,3.00,Closed,Active,30,30,30,10,9,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Drugs & Crime,"Ellwanger,Steve",96,OL
2223,1,32902,SS&E,CRJU,3448,71,3.00,3.00,Closed,Active,30,30,30,10,4,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Drugs & Crime,"Ellwanger,Steve",96,OL
2223,1,32903,SS&E,CRJU,3448,75,3.00,3.00,Open,Active,15,15,6,1,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Drugs & Crime,"Ellwanger,Steve",96,OL
2223,1,32904,SS&E,CRJU,3448,76,3.00,3.00,Open,Active,15,15,0,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Drugs & Crime,"Ellwanger,Steve",96,OL
2223,1,32925,SS&E,CRJU,4908,60,3.00,3.00,Closed,Active,25,25,25,0,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Senior Seminar in Criminal Jus,"Ellwanger,Steve",96,OL
2223,1,32926,SS&E,CRJU,4908,61,3.00,3.00,Closed,Active,25,25,25,0,0,N,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Senior Seminar in Criminal Jus,"Ellwanger,Steve",96,OL
2223,1,31035,NSM,NURS,2131,07,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Elrod,Stacy Lynn",96,P
2223,1,31035,NSM,NURS,2131,07,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,1,1,3:30:00 PM,5:30:00 PM,,,W,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Elrod,Stacy Lynn",96,P
2223,1,32483,A&H,RS,1128,60,3.00,3.00,Open,Active,45,45,14,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,A History of God,"Emmett,Patrick F",96,OL
2223,1,32484,A&H,RS,1128,61,3.00,3.00,Open,Active,45,45,4,15,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,A History of God,"Emmett,Patrick F",96,OL
2223,1,32468,A&H,RS,4518,60,3.00,3.00,Open,Active,45,45,32,15,0,Y,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,The Meaning of Death,"Emmett,Patrick F",96,OL
2223,1,32470,A&H,RS,4518,61,3.00,3.00,Open,Active,45,45,17,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,The Meaning of Death,"Emmett,Patrick F",96,OL
2223,1,32472,A&H,RS,4518,62,3.00,3.00,Open,Active,45,45,23,15,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,The Meaning of Death,"Emmett,Patrick F",96,OL
2223,1,32594,NSM,BIOL,2010,01,4.00,4.00,Open,Active,72,72,68,15,5,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,HUM,1109,BKSFLD,Introductory Biology - Cells,"Engel,Michele",32,P
2223,1,32595,NSM,BIOL,2010,02,4.00,4.00,Open,Active,24,24,20,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,M,,,,,,,SCI I,313,BKSFLD,Introductory Biology - Cells,"Engel,Michele",,P
2223,1,32596,NSM,BIOL,2010,03,4.00,4.00,Closed,Active,24,24,24,5,3,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,,W,,,,,SCI I,313,BKSFLD,Introductory Biology - Cells,"Engel,Michele",,P
2223,1,32779,NSM,BIOL,3430,01,3.00,3.00,Open,Active,75,75,42,20,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,SCI III,104,BKSFLD,Parasitology,"Engel,Michele",32,P
2223,1,32799,NSM,BIOL,4440,01,4.00,4.00,Open,Active,24,24,13,5,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,SCI III,103,BKSFLD,Molecular Genetics,"Engel,Michele",32,P
2223,1,32804,NSM,BIOL,4440,02,4.00,4.00,Open,Active,24,24,13,5,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,,,R,,,,SCI I,313,BKSFLD,Molecular Genetics,"Engel,Michele",,P
2223,1,31031,NSM,NURS,2131,03,3.00,3.00,Closed,Active,1,1,7,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Engler,Stephanie M",96,P
2223,1,31031,NSM,NURS,2131,03,3.00,3.00,Closed,Active,1,1,7,0,0,N,1/24/2022,5/20/2022,0,0,7:30:00 AM,9:30:00 AM,,,W,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Engler,Stephanie M",96,P
2223,1,31033,NSM,NURS,2131,05,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Engler,Stephanie M",96,P
2223,1,31033,NSM,NURS,2131,05,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:00:00 PM,,,W,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Engler,Stephanie M",96,P
2223,1,31233,SS&E,PSYC,3110,63,3.00,3.00,Closed,Active,30,30,30,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Ensor,Tyler M",96,OL
2223,1,31234,SS&E,PSYC,3110,64,3.00,3.00,Open,Active,30,30,6,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Ensor,Tyler M",96,OL
2223,1,31243,SS&E,PSYC,3240,62,3.00,3.00,Closed,Active,50,30,50,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Cognitive Psychology,"Ensor,Tyler M",96,OL
2223,1,31287,SS&E,PSYC,4908,63,3.00,3.00,Closed,Active,10,30,19,50,3,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Senior Seminar,"Ensor,Tyler M",96,OL
2223,EX2,33019,SS&E,EDLT,6400,126,3.00,3.00,Open,Active,30,30,17,0,0,N,3/21/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,"Comp Stratgs, Assess & Intervn","Espinosa,Patrisia",96,OL
2223,EX1,32995,SS&E,EDBI,6300,127,3.00,3.00,Open,Active,30,30,9,0,0,N,1/24/2022,3/18/2022,1,2,5:00:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,OLP,Fieldwork in the Bilingual Cls,"Espinoza,Lilia",96,OL
2223,EX1,32995,SS&E,EDBI,6300,127,3.00,3.00,Open,Active,30,30,9,0,0,N,1/24/2022,3/18/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,Fieldwork in the Bilingual Cls,"Espinoza,Lilia",96,OL
2223,1,31246,SS&E,PSYC,3260,60,3.00,3.00,Closed,Active,100,30,100,50,2,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Social Psychology,"Evans,Allison",96,OL
2223,1,31247,SS&E,PSYC,3260,70,3.00,3.00,Closed,Active,45,30,45,50,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Social Psychology,"Evans,Allison",96,OL
2223,1,31248,SS&E,PSYC,3260,75,3.00,3.00,Open,Active,5,30,4,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Social Psychology,"Evans,Allison",96,OL
2223,1,31249,SS&E,PSYC,3270,70,3.00,3.00,Open,Active,45,30,43,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Abnormal Psychology,"Evans,Allison",96,OL
2223,1,31250,SS&E,PSYC,3270,75,3.00,3.00,Open,Active,5,30,3,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Abnormal Psychology,"Evans,Allison",96,OL
2223,1,32558,A&H,PHIL,1019,01,3.00,3.00,Closed,Active,35,35,35,15,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,DDH,103K,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,1,32558,A&H,PHIL,1019,01,3.00,3.00,Closed,Active,35,35,35,15,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,1,32562,A&H,PHIL,1019,02,3.00,3.00,Open,Active,35,35,22,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,F,,,DDH,103K,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,1,32562,A&H,PHIL,1019,02,3.00,3.00,Open,Active,35,35,22,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,1,32565,A&H,PHIL,1019,03,3.00,3.00,Open,Active,35,35,18,15,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,DDH,103K,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,1,32565,A&H,PHIL,1019,03,3.00,3.00,Open,Active,35,35,18,15,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Evans,Emily Cheyenne",32,HY
2223,EX2,33011,SS&E,EDCI,6300,127,3.00,3.00,Open,Active,20,30,11,0,0,N,3/21/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,Educational Leadership,"Evans-Santiago,BreAnna N",96,OL
2223,EUD,33029,SS&E,EDCI,6820,127,3.00,3.00,Open,Active,30,30,1,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,MA Exam in Curric & Instruc,"Evans-Santiago,BreAnna N",96,OL
2223,1,31030,NSM,NURS,2131,02,3.00,3.00,Closed,Active,1,1,6,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,,W,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Falk,Carol A",96,P
2223,1,31030,NSM,NURS,2131,02,3.00,3.00,Closed,Active,1,1,6,0,0,N,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:00:00 PM,,T,,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Falk,Carol A",96,P
2223,1,31272,NSM,NURS,4844,60,1.00,1.00,Open,Active,50,50,16,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,4:50:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Service Learning (CNSA),"Falk,Carol A",96,OL
2223,1,31268,NSM,NURS,4901,02,2.00,2.00,Closed,Active,1,1,11,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,1:00:00 PM,,,,,F,,,OFFCMP,,BKSFLD,Professional Nursing Practicum,"Falk,Carol A",96,P
2223,1,31265,NSM,NURS,4908,60,3.00,3.00,Open,Active,30,30,29,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:50:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Leadership in Nursing Trad-BSN,"Falk,Carol A",96,OL
2223,1,31143,SS&E,EDEL,5300,62,4.00,4.00,Open,Active,30,30,0,10,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Class Mgmt and Diff Instr,"Fambrough,Rayshell Marie",96,OL
2223,1,31144,SS&E,EDEL,5300,63,4.00,4.00,Open,Active,30,30,0,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Class Mgmt and Diff Instr,"Fambrough,Rayshell Marie",96,OL
2223,1,31145,SS&E,EDEL,5300,88,4.00,4.00,Open,Active,30,30,0,10,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Class Mgmt and Diff Instr,"Fambrough,Rayshell Marie",96,OL
2223,1,31146,SS&E,EDEL,5300,89,4.00,4.00,Open,Active,30,30,0,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Class Mgmt and Diff Instr,"Fambrough,Rayshell Marie",96,OL
2223,1,31428,SS&E,EDTE,4200,64,3.00,3.00,Open,Active,40,40,6,10,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Technology for Educators,"Fambrough,Rayshell Marie",96,OL
2223,1,32096,NSM,MATH,1009,01,3.00,3.00,Open,Active,35,35,7,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Modern Math and Applications,"Felter,Terran D",96,OL
2223,1,31883,NSM,MATH,1010,62,4.00,4.00,Open,Active,30,30,4,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Felter,Terran D",96,OL
2223,1,31883,NSM,MATH,1010,62,4.00,4.00,Open,Active,30,30,4,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Felter,Terran D",96,OL
2223,1,31884,NSM,MATH,1010,63,4.00,4.00,Open,Active,30,30,4,99,0,Y,1/24/2022,5/20/2022,1,1,10:50:00 AM,11:40:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Felter,Terran D",96,OL
2223,1,32178,NSM,MATH,2120,60,5.00,5.00,Open,Active,35,35,18,99,0,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,9:40:00 AM,,,W,,,,,WEB,ON-LINE,BKSFLD,Number Systems & Algebraic Thi,"Felter,Terran D",96,OL
2223,1,32178,NSM,MATH,2120,60,5.00,5.00,Open,Active,35,35,18,99,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Number Systems & Algebraic Thi,"Felter,Terran D",96,OL
2223,1,32179,NSM,MATH,2120,61,5.00,5.00,Open,Active,35,35,7,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,M,,,,F,,,WEB,ON-LINE,BKSFLD,Number Systems & Algebraic Thi,"Felter,Terran D",96,OL
2223,1,32179,NSM,MATH,2120,61,5.00,5.00,Open,Active,35,35,7,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,,,W,,,,,WEB,ON-LINE,BKSFLD,Number Systems & Algebraic Thi,"Felter,Terran D",96,OL
2223,1,32136,NSM,MATH,1050,09,4.00,4.00,Closed,Active,22,35,22,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,SCI III,102,BKSFLD,Precalculus I,"Feng,Hualong",32,P
2223,1,32139,NSM,MATH,1050,10,4.00,4.00,Closed,Active,22,35,22,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,,,,,F,,,SCI III,102,BKSFLD,Precalculus I,"Feng,Hualong",32,P
2223,1,31880,NSM,MATH,1209,02,3.00,3.00,Open,Active,35,35,8,99,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,BDC,153B,BKSFLD,Statistics in the Modern World,"Feng,Hualong",32,P
